averageDistanceVariability,distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
12.0,0.6,100.0,90.0,0.0,8.0,1.2,0.68010333333333,1.2,0.1,2.6139338658381432,1.3069669329190714,0.18387600000000007,0.5
12.0,0.6,100.0,90.0,0.00909090909090909,6.0,1.32,0.626993939393935,1.32,0.1,3.960145445148056,1.9800727225740287,0.172368,0.5
12.0,0.6,100.0,90.0,0.01818181818181818,7.0,1.24,0.6754903225806392,1.24,0.1,3.662504991066315,1.8312524955331584,0.16239200000000004,0.5
12.0,0.6,100.0,90.0,0.0,8.0,1.2,0.6744999999999931,1.2,0.1,3.0627334745107984,1.531366737255399,0.1906,0.5
12.0,0.6,100.0,90.0,0.010606060606060607,7.0,1.36,0.5979426470588189,1.36,0.1,2.9881365718169612,1.4940682859084806,0.1867979999999998,0.5
8.0,0.6,100.0,90.0,0.0,9.0,1.0,0.8032719999999935,1.0,0.1,3.1118280399736924,1.5559140199868466,0.19672799999999996,0.5
12.0,0.6,100.0,90.0,0.0030303030303030303,7.0,1.28,0.6440312499999955,1.28,0.1,3.798230669497293,1.8991153347486467,0.17563999999999994,0.5
12.0,0.6,100.0,90.0,0.010606060606060607,6.0,1.3,0.6258369230769181,1.3,0.1,3.2783426185850346,1.6391713092925169,0.18641200000000002,0.5
8.0,0.6,100.0,90.0,0.00909090909090909,6.0,1.28,0.6434859374999956,1.28,0.1,3.922680617640905,1.9613403088204526,0.17633799999999997,0.5
12.0,0.6,100.0,90.0,0.0,6.0,1.14,0.7123438596491166,1.14,0.1,2.815281542509859,1.4076407712549293,0.18792800000000015,0.5
8.0,0.6,100.0,90.0,0.0,6.0,1.24,0.6651709677419321,1.24,0.1,2.7273235901396435,1.3636617950698218,0.1751880000000001,0.5
12.0,0.6,100.0,90.0,0.00909090909090909,8.0,1.26,0.6715015873015819,1.26,0.1,2.914160209476125,1.4570801047380624,0.1539080000000001,0.5
8.0,0.6,100.0,90.0,0.01818181818181818,8.0,1.3,0.6330723076923019,1.3,0.1,2.979079992644074,1.4895399963220366,0.17700600000000005,0.5
8.0,0.6,100.0,90.0,0.0,10.0,1.14,0.7252491228070115,1.14,0.1,2.2905145065226806,1.14525725326134,0.17321599999999995,0.5
8.0,0.6,100.0,90.0,0.0,6.0,1.2,0.6839716666666613,1.2,0.1,3.7761693463143633,1.888084673157181,0.17923400000000012,0.5
8.0,0.6,100.0,90.0,0.0,7.0,1.22,0.6755459016393397,1.22,0.1,2.383061303509799,1.1915306517548994,0.17583399999999996,0.5
4.0,0.6,100.0,90.0,0.00909090909090909,9.0,1.16,0.7073568965517186,1.16,0.1,2.075282331276217,1.0376411656381086,0.17946600000000007,0.5
8.0,0.6,100.0,90.0,0.0,7.0,1.22,0.6723295081967164,1.22,0.1,3.2194041071855706,1.6097020535927855,0.17975800000000006,0.5
8.0,0.6,100.0,90.0,0.01818181818181818,6.0,1.36,0.6164117647058774,1.36,0.1,2.406716021950187,1.2033580109750925,0.16168000000000013,0.5
8.0,0.6,100.0,90.0,0.0,8.0,1.24,0.6687096774193511,1.24,0.1,2.87503487828954,1.43751743914477,0.1708000000000002,0.5
4.0,0.6,100.0,90.0,0.0,9.0,1.1,0.7570527272727217,1.1,0.1,2.4265697353970963,1.2132848676985482,0.1672420000000001,0.5
4.0,0.6,100.0,90.0,0.00909090909090909,9.0,1.14,0.731970175438589,1.14,0.1,2.1249535858649518,1.0624767929324763,0.16555400000000006,0.5
4.0,0.6,100.0,90.0,0.0030303030303030303,12.0,1.16,0.7197051724137877,1.16,0.1,1.3892858595026054,0.6946429297513027,0.1651420000000001,0.5
4.0,0.6,100.0,90.0,0.0,12.0,1.12,0.7388267857142806,1.12,0.1,1.8310038272964735,0.915501913648237,0.1725140000000001,0.5
4.0,0.6,100.0,90.0,0.0,10.0,1.06,0.7754622641509368,1.06,0.1,2.0948237771503133,1.0474118885751562,0.1780100000000001,0.5
4.0,0.6,100.0,90.0,0.0,12.0,1.04,0.7977096153846102,1.04,0.1,1.8602103354141404,0.9301051677070702,0.17038200000000006,0.5
4.0,0.6,100.0,90.0,0.0,14.0,1.04,0.7962807692307634,1.04,0.1,1.5732618937902347,0.7866309468951175,0.171868,0.5
4.0,0.6,100.0,90.0,0.0,9.0,1.14,0.7262473684210489,1.14,0.1,2.537331457476303,1.268665728738152,0.17207800000000006,0.5
0.0,0.6,100.0,90.0,0.0,21.0,1.0,0.8469079999999937,1.0,0.1,1.1445984329537924,0.5722992164768964,0.1530920000000001,0.5
4.0,0.6,100.0,90.0,0.0,11.0,1.12,0.7456160714285659,1.12,0.1,2.382039014229604,1.1910195071148018,0.16491000000000006,0.5
0.0,0.6,100.0,90.0,0.0,18.0,1.02,0.8319960784313669,1.02,0.1,1.324026793733152,0.662013396866576,0.15136400000000017,0.5
0.0,0.6,100.0,90.0,0.0,18.0,1.0,0.8456759999999939,1.0,0.1,1.0723397770739098,0.536169888536955,0.15432400000000013,0.5
0.0,0.6,100.0,90.0,0.0,12.0,1.12,0.7532678571428537,1.12,0.1,1.9891171691266245,0.9945585845633127,0.15634000000000012,0.5
0.0,0.6,100.0,90.0,0.0,15.0,1.06,0.797433962264145,1.06,0.1,1.6334924066554808,0.8167462033277406,0.15472000000000014,0.5
0.0,0.6,100.0,90.0,0.0,15.0,1.02,0.8255039215686198,1.02,0.1,1.5771718659659197,0.78858593298296,0.15798600000000007,0.5
0.0,0.6,100.0,90.0,0.0,16.0,1.04,0.8158076923076862,1.04,0.1,1.7550311434722572,0.8775155717361284,0.1515600000000001,0.5
0.0,0.6,100.0,90.0,0.0,18.0,1.04,0.8155096153846105,1.04,0.1,1.9256080257392074,0.9628040128696036,0.1518700000000001,0.5
0.0,0.6,100.0,90.0,0.0,20.0,1.0,0.8459039999999916,1.0,0.1,1.1567714295504032,0.5783857147752016,0.1540960000000001,0.5
20.0,0.6,100.0,90.0,0.0,13.0,1.0,0.7516679999999942,1.0,0.0,1.3987989929013478,4.895796475154716,0.2483319999999999,3.5
0.0,0.6,100.0,90.0,0.0,19.0,1.0,0.8480939999999946,1.0,0.1,1.0193740691517836,0.5096870345758919,0.1519060000000001,0.5
20.0,0.6,100.0,90.0,0.048484848484848485,11.0,1.4,0.5775842857142818,1.4,0.0,2.0542237627122546,7.189783169492891,0.1913819999999999,3.5
20.0,0.6,100.0,90.0,0.0,11.0,1.0,0.7263499999999943,1.0,0.0,1.5859209420787983,5.550723297275795,0.2736499999999992,3.5
20.0,0.6,100.0,90.0,0.0,14.0,1.04,0.6881403846153796,1.04,0.0,1.5209224035529842,5.323228412435448,0.28433399999999986,3.5
20.0,0.6,100.0,90.0,0.0,10.0,1.0,0.7291179999999936,1.0,0.0,1.4960115455162228,5.2360404093067805,0.27088199999999957,3.5
20.0,0.6,100.0,90.0,0.0,10.0,1.04,0.7190153846153807,1.04,0.0,1.5439950890363054,5.403982811627068,0.25222399999999967,3.5
20.0,0.6,100.0,90.0,0.02727272727272727,8.0,1.46,0.5479041095890366,1.46,0.0,1.3765442900946803,4.81790501533138,0.20005999999999977,3.5
20.0,0.6,100.0,90.0,0.00909090909090909,14.0,1.04,0.6905769230769198,1.04,0.0,1.0242940755767727,3.585029264518703,0.28179999999999916,3.5
20.0,0.6,100.0,90.0,0.02727272727272727,11.0,1.36,0.5590588235294079,1.36,0.0,1.3840408780232782,4.844143073081476,0.23967999999999975,3.5
20.0,0.6,100.0,90.0,0.02727272727272727,8.0,1.48,0.5464499999999967,1.48,0.0,1.390702260866624,4.867457913033183,0.1912539999999999,3.5
16.0,0.6,100.0,90.0,0.012121212121212121,10.0,1.4,0.541314285714282,1.4,0.0,1.1930870342582856,4.175804619904,0.24216000000000004,3.5
16.0,0.6,100.0,90.0,0.0303030303030303,12.0,1.32,0.5838151515151476,1.32,0.0,1.3428005416389373,4.699801895736281,0.22936399999999968,3.5
16.0,0.6,100.0,90.0,0.0,17.0,0.98,0.7341346938775455,0.98,0.0,1.218518662192295,4.264815317673033,0.280548,3.5
16.0,0.6,100.0,90.0,0.0,11.0,1.0,0.7323399999999947,1.0,0.0,1.5893337722432421,5.562668202851348,0.2676599999999998,3.5
16.0,0.6,100.0,90.0,0.0,13.0,1.02,0.7611568627450943,1.02,0.0,1.9345985572212507,6.7710949502743745,0.22362000000000004,3.5
16.0,0.6,100.0,90.0,0.0,12.0,1.02,0.7178235294117599,1.02,0.0,1.7205762519062169,6.022016881671759,0.26781999999999984,3.5
16.0,0.6,100.0,90.0,0.0,10.0,1.06,0.7083037735848992,1.06,0.0,1.5668886268105031,5.484110193836761,0.24919799999999948,3.5
16.0,0.6,100.0,90.0,0.00909090909090909,12.0,1.04,0.6892461538461507,1.04,0.0,1.677312560524514,5.870593961835797,0.28318399999999944,3.5
12.0,0.6,100.0,90.0,0.04696969696969697,11.0,1.36,0.5870426470588196,1.36,0.0,1.4833732487650866,5.191806370677802,0.20162200000000002,3.5
16.0,0.6,100.0,90.0,0.07272727272727272,8.0,1.44,0.545319444444441,1.44,0.0,1.4701489025276178,5.145521158846664,0.2147399999999999,3.5
16.0,0.6,100.0,90.0,0.0,15.0,1.02,0.7539215686274446,1.02,0.0,1.6242735475399066,5.684957416389675,0.23099999999999996,3.5
12.0,0.6,100.0,90.0,0.0,14.0,1.02,0.7368627450980355,1.02,0.0,1.3930317276599753,4.875611046809913,0.2484,3.5
12.0,0.6,100.0,90.0,0.0,16.0,1.0,0.7520199999999955,1.0,0.0,1.5825222454827632,5.5388278591896745,0.24798000000000006,3.5
12.0,0.6,100.0,90.0,0.00909090909090909,8.0,1.42,0.5682873239436599,1.42,0.0,1.6661459556350955,5.831510844722835,0.193032,3.5
12.0,0.6,100.0,90.0,0.0,13.0,1.0,0.7182779999999949,1.0,0.0,1.076967905497849,3.769387669242472,0.2817219999999994,3.5
12.0,0.6,100.0,90.0,0.03636363636363636,9.0,1.38,0.5867318840579678,1.38,0.0,1.4971619437477068,5.240066803116974,0.19030999999999998,3.5
12.0,0.6,100.0,90.0,0.028787878787878786,8.0,1.46,0.5572493150684887,1.46,0.0,1.4269402270231475,4.994290794581016,0.1864160000000001,3.5
12.0,0.6,100.0,90.0,0.02727272727272727,9.0,1.4,0.5790157142857103,1.4,0.0,1.6821590775132307,5.887556771296308,0.18937800000000007,3.5
12.0,0.6,100.0,90.0,0.06363636363636363,9.0,1.54,0.5239233766233731,1.54,0.0,1.583146437419468,5.54101253096814,0.193158,3.5
8.0,0.6,100.0,90.0,0.0,9.0,0.98,0.770010204081627,0.98,0.0,1.5407335293051945,5.39256735256818,0.24538999999999944,3.5
12.0,0.6,100.0,90.0,0.02,9.0,1.46,0.5484109589041049,1.46,0.0,1.3529330433011229,4.735265651553929,0.19932000000000016,3.5
8.0,0.6,100.0,90.0,0.012121212121212121,9.0,1.34,0.587420895522384,1.34,0.0,1.4145306060771003,4.950857121269851,0.21285600000000005,3.5
8.0,0.6,100.0,90.0,0.0,13.0,1.0,0.747627999999996,1.0,0.0,1.18814929113216,4.15852251896256,0.25237199999999976,3.5
8.0,0.6,100.0,90.0,0.07575757575757575,11.0,1.32,0.6159590909090876,1.32,0.0,1.3040516846385948,4.564180896235084,0.18693399999999977,3.5
8.0,0.6,100.0,90.0,0.0,14.0,1.0,0.7715799999999932,1.0,0.0,1.1589401648976965,4.056290577141938,0.22841999999999968,3.5
8.0,0.6,100.0,90.0,0.010606060606060607,11.0,1.28,0.6073624999999954,1.28,0.0,1.4370379059186873,5.0296326707154035,0.22257599999999994,3.5
8.0,0.6,100.0,90.0,0.0,16.0,1.0,0.7541559999999938,1.0,0.0,1.3677575773199786,4.787151520619926,0.24584399999999998,3.5
8.0,0.6,100.0,90.0,0.03333333333333333,8.0,1.52,0.5388828947368383,1.52,0.0,1.3651118346365827,4.77789142122804,0.1808980000000001,3.5
8.0,0.6,100.0,90.0,0.0,13.0,1.0,0.7625719999999966,1.0,0.0,1.198767213099066,4.1956852458467315,0.237428,3.5
8.0,0.6,100.0,90.0,0.045454545454545456,12.0,1.34,0.5896701492537292,1.34,0.0,1.0980639990213128,3.8432239965745953,0.20984199999999995,3.5
4.0,0.6,100.0,90.0,0.00909090909090909,14.0,1.24,0.6426435483870916,1.24,0.0,1.3058822248161157,4.570587786856404,0.2031219999999999,3.5
4.0,0.6,100.0,90.0,0.0,11.0,1.24,0.6566725806451572,1.24,0.0,1.528378057124064,5.349323199934225,0.18572600000000006,3.5
4.0,0.6,100.0,90.0,0.0,14.0,1.02,0.7705313725490142,1.02,0.0,1.292103185004855,4.522361147516992,0.21405799999999986,3.5
4.0,0.6,100.0,90.0,0.01818181818181818,15.0,1.22,0.6635459016393395,1.22,0.0,1.3247262704869567,4.636541946704351,0.19047400000000003,3.5
4.0,0.6,100.0,90.0,0.0393939393939394,11.0,1.34,0.6120358208955174,1.34,0.0,1.1271981556277937,3.9451935446972795,0.17987199999999998,3.5
4.0,0.6,100.0,90.0,0.06666666666666667,13.0,1.34,0.6122477611940257,1.34,0.0,0.9970214638569624,3.4895751234993693,0.17958799999999997,3.5
4.0,0.6,100.0,90.0,0.03636363636363636,14.0,1.28,0.6441921874999956,1.28,0.0,1.4881405248283106,5.208491836899089,0.1754340000000001,3.5
4.0,0.6,100.0,90.0,0.06363636363636363,14.0,1.32,0.626413636363632,1.32,0.0,1.2303052834191253,4.306068491966938,0.17313400000000012,3.5
4.0,0.6,100.0,90.0,0.02727272727272727,11.0,1.34,0.6151522388059641,1.34,0.0,1.370078239446142,4.7952738380614965,0.17569600000000007,3.5
4.0,0.6,100.0,90.0,0.00909090909090909,13.0,1.28,0.6348546874999934,1.28,0.0,1.4167641511629536,4.958674529070337,0.18738600000000008,3.5
0.0,0.6,100.0,90.0,0.00909090909090909,17.0,1.12,0.7596803571428516,1.12,0.0,1.3402682824366905,4.690938988528418,0.1491580000000001,3.5
0.0,0.6,100.0,90.0,0.01818181818181818,18.0,1.18,0.7215779661016887,1.18,0.0,1.0039913671280654,3.5139697849482294,0.14853800000000006,3.5
0.0,0.6,100.0,90.0,0.03636363636363636,18.0,1.18,0.7253220338983012,1.18,0.0,0.9303543950846898,3.256240382796413,0.14412000000000014,3.5
0.0,0.6,100.0,90.0,0.0,14.0,1.0,0.8305499999999966,1.0,0.0,1.1082407439229742,3.87884260373041,0.16945000000000005,3.5
0.0,0.6,100.0,90.0,0.03636363636363636,14.0,1.3,0.6644230769230752,1.3,0.0,0.9810152903618887,3.4335535162666107,0.13625000000000018,3.5
0.0,0.6,100.0,90.0,0.04242424242424242,19.0,1.22,0.7014819672131085,1.22,0.0,1.03573211304253,3.6250623956488552,0.1441920000000001,3.5
0.0,0.6,100.0,90.0,0.00909090909090909,16.0,1.2,0.709793333333327,1.2,0.0,1.2181837754714335,4.263643214150019,0.14824800000000013,3.5
0.0,0.6,100.0,90.0,0.03636363636363636,20.0,1.24,0.6919241935483822,1.24,0.0,1.0443384506971385,3.6551845774399836,0.1420140000000002,3.5
0.0,0.6,100.0,90.0,0.0,16.0,1.0,0.8311339999999943,1.0,0.0,1.4043319221732902,4.915161727606513,0.16886600000000004,3.5
0.0,0.6,100.0,90.0,0.00909090909090909,16.0,1.22,0.7023901639344219,1.22,0.0,1.285717218362303,4.500010264268062,0.1430840000000001,3.5
20.0,0.6,100.0,90.0,0.01515151515151515,6.0,1.96,0.4483510204081608,1.96,0.0,3.3983562685636506,1.699178134281825,0.12123200000000015,0.5
20.0,0.6,100.0,90.0,0.03333333333333333,6.0,1.88,0.449391489361699,1.88,0.0,3.380777665758088,1.6903888328790455,0.15514400000000006,0.5
20.0,0.6,100.0,90.0,0.040303030303030306,6.0,1.94,0.45343505154638886,1.94,0.0,4.560660720299088,2.280330360149543,0.12033600000000014,0.5
20.0,0.6,100.0,90.0,0.028744588744588746,6.0,1.66,0.5194602409638529,1.66,0.0,5.0535941331794225,2.5267970665897117,0.13769600000000004,0.5
20.0,0.6,100.0,90.0,0.01818181818181818,6.0,1.7,0.5055588235294097,1.7,0.0,3.27166717573634,1.6358335878681705,0.14055000000000015,0.5
20.0,0.6,100.0,90.0,0.012121212121212121,6.0,1.96,0.4418265306122415,1.96,0.0,2.016295193372302,1.0081475966861504,0.1340200000000001,0.5
20.0,0.6,100.0,90.0,0.02121212121212121,6.0,1.62,0.5264296296296267,1.62,0.0,4.317616390402217,2.1588081952011096,0.14718400000000004,0.5
20.0,0.6,100.0,90.0,0.04090909090909091,6.0,1.66,0.47874819277108116,1.66,0.0,2.9338368086256392,1.4669184043128203,0.20527799999999943,0.5
20.0,0.6,100.0,90.0,0.028181818181818183,6.0,1.64,0.5295914634146298,1.64,0.0,4.410971088243038,2.205485544121519,0.1314700000000001,0.5
20.0,0.6,100.0,90.0,0.0606060606060606,6.0,1.96,0.4432418367346903,1.96,0.0,3.6775548661049715,1.8387774330524864,0.1312460000000002,0.5
16.0,0.6,100.0,90.0,0.03636363636363636,6.0,1.66,0.5209385542168636,1.66,0.0,4.416985814945045,2.2084929074725212,0.13524200000000008,0.5
16.0,0.6,100.0,90.0,0.05303030303030304,6.0,1.98,0.43511919191918963,1.98,0.0,3.034513240397006,1.5172566201985034,0.13846399999999975,0.5
16.0,0.6,100.0,90.0,0.06363636363636363,6.0,1.98,0.43462929292928987,1.98,0.0,3.429660126334211,1.714830063167105,0.13943400000000009,0.5
16.0,0.6,100.0,90.0,0.06757575757575758,6.0,1.98,0.4219333333333306,1.98,0.0,4.000985986736599,2.0004929933682996,0.1645720000000002,0.5
16.0,0.6,100.0,90.0,0.06363636363636363,7.0,1.9,0.42077684210525895,1.9,0.0,2.259429024182317,1.1297145120911585,0.2005240000000002,0.5
16.0,0.6,100.0,90.0,0.08484848484848484,6.0,1.96,0.4288642857142835,1.96,0.0,2.9494340304737032,1.4747170152368523,0.15942600000000007,0.5
16.0,0.6,100.0,90.0,0.004545454545454545,6.0,1.64,0.5051378048780446,1.64,0.0,3.1701696737862988,1.5850848368931503,0.17157400000000017,0.5
16.0,0.6,100.0,90.0,0.03636363636363636,6.0,2.0,0.4428759999999967,2.0,0.0,3.565845857227796,1.7829229286138986,0.11424800000000014,0.5
12.0,0.6,100.0,90.0,0.05848484848484848,6.0,1.96,0.41553979591836426,1.96,0.0,2.6439606219491263,1.3219803109745636,0.18554200000000023,0.5
12.0,0.6,100.0,90.0,0.00909090909090909,6.0,1.64,0.5214073170731678,1.64,0.0,3.883004057953099,1.9415020289765494,0.14489200000000013,0.5
16.0,0.6,100.0,90.0,0.009696969696969697,6.0,1.64,0.5157195121951179,1.64,0.0,2.9955183296061185,1.4977591648030593,0.15422000000000002,0.5
12.0,0.6,100.0,90.0,0.05757575757575757,7.0,1.9,0.46354105263157597,1.9,0.0,3.587587932489666,1.7937939662448332,0.11927200000000017,0.5
12.0,0.6,100.0,90.0,0.06666666666666667,6.0,1.96,0.44862551020407937,1.96,0.0,4.036157146559745,2.0180785732798725,0.12069400000000013,0.5
16.0,0.6,100.0,90.0,0.0787878787878788,6.0,2.0,0.43874299999999655,2.0,0.0,2.7580782080740893,1.3790391040370444,0.12251400000000011,0.5
12.0,0.6,100.0,90.0,0.05303030303030304,7.0,1.96,0.4305806122448942,1.96,0.0,2.5201292148142773,1.2600646074071387,0.1560619999999998,0.5
12.0,0.6,100.0,90.0,0.012121212121212121,6.0,1.64,0.5133560975609711,1.64,0.0,2.743402014021583,1.3717010070107911,0.15809600000000004,0.5
12.0,0.6,100.0,90.0,0.0696969696969697,6.0,2.0,0.4377309999999963,2.0,0.0,3.7583103941280793,1.8791551970640397,0.12453800000000013,0.5
12.0,0.6,100.0,90.0,0.04848484848484849,6.0,1.98,0.44469595959595626,1.98,0.0,3.5770890518726044,1.7885445259363024,0.11950200000000018,0.5
12.0,0.6,100.0,90.0,0.06363636363636363,6.0,2.0,0.4297969999999961,2.0,0.0,2.5734904035430763,1.2867452017715373,0.14040600000000023,0.5
12.0,0.6,100.0,90.0,0.10909090909090909,6.0,2.0,0.4395539999999973,2.0,0.0,2.6922405837553116,1.3461202918776556,0.12089200000000017,0.5
8.0,0.6,100.0,90.0,0.11303030303030302,6.0,2.0,0.43373099999999704,2.0,0.0,2.9297814281421055,1.4648907140710532,0.13253800000000013,0.5
8.0,0.6,100.0,90.0,0.09242424242424244,8.0,2.0,0.43044099999999635,2.0,0.0,1.7386991287850662,0.8693495643925331,0.13911800000000013,0.5
8.0,0.6,100.0,90.0,0.09545454545454546,7.0,2.0,0.4337239999999977,2.0,0.0,2.7024197828295553,1.351209891414777,0.13255200000000011,0.5
8.0,0.6,100.0,90.0,0.08787878787878788,7.0,2.0,0.4176239999999974,2.0,0.0,2.3255377888867255,1.1627688944433618,0.16475199999999984,0.5
8.0,0.6,100.0,90.0,0.05454545454545454,6.0,1.98,0.4348919191919159,1.98,0.0,2.9275563462840615,1.4637781731420314,0.13891400000000004,0.5
8.0,0.6,100.0,90.0,0.08181818181818182,6.0,2.0,0.43587699999999685,2.0,0.0,2.1359453711280714,1.0679726855640355,0.1282460000000001,0.5
4.0,0.6,100.0,90.0,0.1,6.0,2.0,0.4397199999999967,2.0,0.0,1.7526059698620995,0.8763029849310499,0.12056000000000018,0.5
8.0,0.6,100.0,90.0,0.09242424242424241,7.0,1.98,0.44182525252524896,1.98,0.0,3.629087130802096,1.8145435654010489,0.1251860000000002,0.5
8.0,0.6,100.0,90.0,0.11636363636363636,6.0,2.0,0.43627599999999667,2.0,0.0,2.73366610444034,1.3668330522201695,0.12744800000000012,0.5
8.0,0.6,100.0,90.0,0.07272727272727272,6.0,2.0,0.43200899999999726,2.0,0.0,2.854009645252603,1.4270048226263012,0.13598200000000019,0.5
8.0,0.6,100.0,90.0,0.06969696969696969,6.0,2.0,0.4357879999999973,2.0,0.0,2.5565865568936617,1.2782932784468306,0.1284240000000002,0.5
4.0,0.6,100.0,90.0,0.11060606060606061,6.0,1.96,0.4458908163265276,1.96,0.0,3.144541685326247,1.572270842663123,0.12605400000000017,0.5
4.0,0.6,100.0,90.0,0.13636363636363635,6.0,1.98,0.44264949494949135,1.98,0.0,2.248648280010702,1.124324140005351,0.12355400000000026,0.5
4.0,0.6,100.0,90.0,0.04545454545454545,6.0,1.96,0.4398265306122419,1.96,0.0,2.9240430737024656,1.4620215368512324,0.13794000000000006,0.5
4.0,0.6,100.0,90.0,0.10303030303030304,7.0,2.0,0.43964699999999673,2.0,0.0,1.816642325929169,0.9083211629645849,0.1207060000000002,0.5
4.0,0.6,100.0,90.0,0.12121212121212122,7.0,2.0,0.43750099999999675,2.0,0.0,2.241571840431237,1.120785920215619,0.12499800000000028,0.5
4.0,0.6,100.0,90.0,0.039090909090909086,7.0,2.0,0.43550399999999734,2.0,0.0,1.880904234423118,0.940452117211559,0.12899200000000016,0.5
4.0,0.6,100.0,90.0,0.060303030303030296,6.0,1.96,0.446255102040813,1.96,0.0,2.431761253239255,1.215880626619628,0.12534000000000023,0.5
4.0,0.6,100.0,90.0,0.13333333333333333,7.0,2.0,0.4378499999999969,2.0,0.0,2.4325751757424907,1.2162875878712462,0.12430000000000024,0.5
4.0,0.6,100.0,90.0,0.10606060606060608,7.0,2.0,0.4383999999999969,2.0,0.0,1.954340103446976,0.9771700517234883,0.1232000000000002,0.5
0.0,0.6,100.0,90.0,0.10606060606060605,8.0,2.0,0.4439639999999966,2.0,0.0,1.407250266174721,0.7036251330873606,0.11207200000000027,0.5
0.0,0.6,100.0,90.0,0.09090909090909091,10.0,1.6,0.5454337499999939,1.6,0.0,1.3647768627626684,0.6823884313813338,0.1273060000000002,0.5
0.0,0.6,100.0,90.0,0.23333333333333334,9.0,1.98,0.44888383838383406,1.98,0.0,0.9870624961482822,0.49353124807414095,0.11121000000000027,0.5
0.0,0.6,100.0,90.0,0.16363636363636364,7.0,1.94,0.45718969072164617,1.94,0.0,1.8090153279100645,0.9045076639550321,0.11305200000000021,0.5
0.0,0.6,100.0,90.0,0.21515151515151515,9.0,2.0,0.4450019999999957,2.0,0.0,1.2391616744332061,0.6195808372166032,0.10999600000000027,0.5
0.0,0.6,100.0,90.0,0.17272727272727273,11.0,1.96,0.45463673469387406,1.96,0.0,1.429420641253263,0.7147103206266318,0.10891200000000024,0.5
0.0,0.6,100.0,90.0,0.1606060606060606,7.0,1.98,0.4487404040404006,1.98,0.0,1.3493035979129897,0.6746517989564949,0.11149400000000025,0.5
0.0,0.6,100.0,90.0,0.16363636363636364,11.0,1.7,0.5157976470588211,1.7,0.0,1.5750014957390677,0.7875007478695342,0.12314400000000017,0.5
0.0,0.6,100.0,90.0,0.10909090909090909,11.0,1.62,0.5392074074074036,1.62,0.0,1.6075486661090364,0.8037743330545182,0.12648400000000018,0.5
0.0,0.6,100.0,90.0,0.23636363636363636,10.0,2.0,0.4459919999999983,2.0,0.0,1.2110826720814165,0.6055413360407081,0.10801600000000029,0.5
20.0,0.1,100.0,90.0,0.0,14.0,0.82,0.8466487804878039,0.82,0.5,2.736655219678966,9.578293268876383,0.3057479999999999,3.5
20.0,0.1,100.0,90.0,0.0,27.0,0.56,0.873582142857142,0.56,0.5,1.5419740500354002,5.396909175123899,0.5107939999999993,3.5
20.0,0.1,100.0,90.0,0.0,24.0,0.62,0.8822451612903217,0.62,0.5,1.6815853406039118,5.88554869211369,0.45300799999999947,3.5
20.0,0.1,100.0,90.0,0.0,26.0,0.58,0.8245586206896541,0.58,0.5,1.2402946154415653,4.341031154045479,0.5217559999999996,3.5
20.0,0.1,100.0,90.0,0.0,25.0,0.6,0.8526699999999992,0.6,0.5,1.3568491273216299,4.748971945625703,0.48839799999999933,3.5
20.0,0.1,100.0,90.0,0.0,15.0,0.8,0.8380749999999992,0.8,0.5,2.382752208047787,8.339632728167254,0.32953999999999967,3.5
20.0,0.1,100.0,90.0,0.0,24.0,0.62,0.8358096774193535,0.62,0.5,1.4542903227880903,5.0900161297583155,0.48179799999999956,3.5
20.0,0.1,100.0,90.0,0.0,27.0,0.56,0.8762357142857139,0.56,0.5,1.326797670641593,4.643791847245574,0.5093079999999994,3.5
20.0,0.1,100.0,90.0,0.0,25.0,0.6,0.8482466666666658,0.6,0.5,1.6603188362496029,5.811115926873611,0.4910519999999995,3.5
16.0,0.1,100.0,90.0,0.0,24.0,0.62,0.7907129032258052,0.62,0.5,1.2242752208766385,4.284963273068234,0.5097579999999998,3.5
16.0,0.1,100.0,90.0,0.0,27.0,0.56,0.8495071428571419,0.56,0.5,1.1978764893152176,4.192567712603261,0.5242759999999995,3.5
16.0,0.1,100.0,90.0,0.0,18.0,0.78,0.7606487179487169,0.78,0.5,1.4486305777441166,5.070207022104406,0.4066939999999997,3.5
16.0,0.1,100.0,90.0,0.0,15.0,0.84,0.8153071428571415,0.84,0.5,1.9925554391209088,6.97394403692318,0.31514199999999987,3.5
16.0,0.1,100.0,90.0,0.0,15.0,0.82,0.8378634146341456,0.82,0.5,1.450007105500514,5.0750248692518,0.3129519999999997,3.5
16.0,0.1,100.0,90.0,0.0,26.0,0.58,0.805113793103447,0.58,0.5,1.4543091517730722,5.0900820312057515,0.5330339999999996,3.5
20.0,0.1,100.0,90.0,0.0,25.0,0.6,0.8237966666666654,0.6,0.5,1.824334482639366,6.385170689237782,0.5057219999999993,3.5
16.0,0.1,100.0,90.0,0.0,24.0,0.62,0.8270258064516121,0.62,0.5,1.3327687055935005,4.664690469577251,0.4872439999999996,3.5
16.0,0.1,100.0,90.0,0.0,26.0,0.58,0.8459896551724129,0.58,0.5,1.22182327576153,4.276381465165357,0.5093259999999994,3.5
16.0,0.1,100.0,90.0,0.0,12.0,0.88,0.8440749999999987,0.88,0.5,2.2601540005586083,7.910539001955135,0.2572139999999997,3.5
