averageDistanceVariability,distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
11.0,0.1,100.0,10.0,0.04242424242424243,6.0,1.48,0.45709189189189126,1.48,0.0,1.5187216929611784,0.7593608464805891,0.32350399999999985,0.5
11.0,0.1,100.0,10.0,0.04545454545454546,7.0,1.52,0.45664473684210477,1.52,0.0,2.147488077917642,1.0737440389588215,0.30589999999999995,0.5
11.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.54,0.44890779220779164,1.54,0.0,2.092324680352446,1.0461623401762232,0.3086819999999997,0.5
11.0,0.1,100.0,10.0,0.06060606060606061,6.0,1.6,0.42121499999999956,1.6,0.0,2.677917452708119,1.3389587263540592,0.32605599999999996,0.5
11.0,0.1,100.0,10.0,0.03939393939393939,7.0,1.64,0.45035487804877977,1.64,0.0,2.1879622664085856,1.0939811332042926,0.2614179999999998,0.5
11.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.6,0.4544662499999995,1.6,0.0,2.2803867708175085,1.1401933854087547,0.2728539999999997,0.5
11.0,0.1,100.0,10.0,0.04242424242424242,6.0,1.9,0.4304052631578941,1.9,0.0,2.17903006899583,1.0895150344979154,0.18223000000000003,0.5
11.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.12,0.5830732142857136,1.12,0.0,1.417270137542092,0.7086350687710462,0.34695799999999977,0.5
11.0,0.1,100.0,10.0,0.02727272727272727,9.0,1.3,0.4735030769230761,1.3,0.0,1.5949794414539755,0.7974897207269879,0.3844459999999998,0.5
11.0,0.1,100.0,10.0,0.0,9.0,1.14,0.5304210526315783,1.14,0.0,1.3794676958547178,0.6897338479273586,0.39531999999999984,0.5
11.0,0.1,100.0,10.0,0.07272727272727272,6.0,1.52,0.5054236842105254,1.52,0.0,2.7102221036855174,1.3551110518427587,0.23175599999999985,0.5
11.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.22,0.6073213114754091,1.22,0.0,2.102971777428221,1.0514858887141105,0.25906799999999985,0.5
11.0,0.1,100.0,10.0,0.03333333333333333,7.0,1.66,0.42151686746987926,1.66,0.0,1.8254555201062348,0.9127277600531171,0.3002819999999998,0.5
11.0,0.1,100.0,10.0,0.012121212121212121,7.0,1.24,0.49892419354838663,1.24,0.0,2.0117709931209276,1.0058854965604638,0.3813339999999997,0.5
11.0,0.1,100.0,10.0,0.019696969696969695,7.0,1.66,0.4549409638554211,1.66,0.0,2.046908105544395,1.0234540527721978,0.24479799999999993,0.5
11.0,0.1,100.0,10.0,0.012121212121212121,9.0,1.2,0.4802316666666661,1.2,0.0,1.2190286565286035,0.6095143282643017,0.42372199999999965,0.5
11.0,0.1,100.0,10.0,0.04848484848484849,6.0,1.62,0.45224320987654254,1.62,0.0,2.0308248206796993,1.01541241033985,0.26736599999999977,0.5
11.0,0.1,100.0,10.0,0.01818181818181818,9.0,1.14,0.5511070175438588,1.14,0.0,1.6497751387045199,0.8248875693522599,0.37173799999999974,0.5
11.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.1,0.5336181818181812,1.1,0.0,1.3874969574580285,0.6937484787290142,0.41302,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.02,0.6729980392156857,1.02,0.125,2.211466212032296,1.1057331060161477,0.31354199999999977,0.5
16.0,0.1,100.0,10.0,0.0,9.0,0.92,0.6232521739130428,0.92,0.125,2.089257183904385,1.0446285919521923,0.42660799999999965,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.12,0.5811857142857136,1.12,0.125,3.181811107443692,1.5909055537218455,0.34907199999999955,0.5
16.0,0.1,100.0,10.0,0.0,7.0,1.04,0.6211807692307687,1.04,0.125,2.818368922140132,1.4091844610700652,0.35397199999999984,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.28,0.5596453124999993,1.28,0.125,1.8552031916800997,0.9276015958400496,0.28365399999999974,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.16,0.5437431034482753,1.16,0.125,2.2014850286372596,1.10074251431863,0.36925799999999975,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.24,0.600667741935483,1.24,0.125,3.2250319001240237,1.6125159500620116,0.2551719999999999,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.12,0.5655928571428563,1.12,0.125,2.4413420021962007,1.2206710010981001,0.3665359999999998,0.5
16.0,0.1,100.0,10.0,0.0,23.0,0.64,0.7473562499999994,0.64,0.125,1.5987688752682445,0.7993844376341224,0.5216919999999994,0.5
16.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.1,0.5893254545454538,1.1,0.125,2.4198029507540206,1.2099014753770103,0.35174199999999983,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.08,0.5549944444444439,1.08,0.125,2.4545574200769327,1.2272787100384663,0.4006059999999995,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5733109090909086,1.1,0.125,2.265061009631234,1.1325305048156167,0.369358,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.08,0.613316666666666,1.08,0.125,2.000653466674968,1.000326733337484,0.33761799999999964,0.5
16.0,0.1,100.0,10.0,0.0030303030303030303,6.0,1.12,0.6336624999999995,1.12,0.125,1.900289101800768,0.9501445509003841,0.2902979999999998,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.14,0.5831578947368417,1.14,0.125,2.4654820779968496,1.2327410389984248,0.33519999999999983,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.14,0.5700333333333327,1.14,0.125,1.8200649573259098,0.9100324786629548,0.3501619999999997,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5960290909090904,1.1,0.125,2.0751843516635295,1.0375921758317652,0.3443679999999997,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.14,0.6062210526315781,1.14,0.125,1.92857237359145,0.9642861867957254,0.3089079999999998,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.5866410714285707,1.12,0.125,1.9839900099854413,0.9919950049927208,0.34296199999999993,0.5
16.0,0.1,100.0,10.0,0.0,11.0,1.0,0.5717119999999994,1.0,0.125,1.5532191785746694,0.7766095892873348,0.4282879999999997,0.5
16.0,0.1,100.0,10.0,0.0,9.0,1.02,0.6342941176470582,1.02,0.125,2.7421553814512856,1.371077690725643,0.3530199999999997,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.1,0.5550963636363632,1.1,0.125,2.0624992987162254,1.0312496493581127,0.38939399999999963,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.1,0.5927054545454539,1.1,0.125,1.946398722748497,0.9731993613742485,0.3480239999999998,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.14,0.55109298245614,1.14,0.125,2.2960611407687126,1.1480305703843565,0.37175399999999975,0.5
16.0,0.1,100.0,10.0,0.0,7.0,1.08,0.6358907407407401,1.08,0.125,2.2065315314025935,1.1032657657012963,0.3132379999999997,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.1,0.6260763636363632,1.1,0.125,1.290800611172462,0.6454003055862311,0.3113159999999998,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.1,0.640954545454545,1.1,0.125,1.9517688703769656,0.9758844351884829,0.29494999999999977,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.14,0.6217947368421048,1.14,0.125,3.187203726330907,1.5936018631654536,0.29115399999999986,0.5
16.0,0.1,100.0,10.0,0.0,9.0,1.08,0.6111592592592584,1.08,0.125,2.0575436099819386,1.028771804990969,0.33994799999999975,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.04,0.6510615384615381,1.04,0.125,2.3325784176788456,1.1662892088394226,0.32289599999999985,0.5
16.0,0.1,100.0,10.0,0.010606060606060607,11.0,1.16,0.5708655172413787,1.16,0.125,2.173893928678504,1.0869469643392522,0.33779599999999965,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.08,0.5593999999999996,1.08,0.125,1.9384169193101737,0.969208459655087,0.39584799999999976,0.5
16.0,0.1,100.0,10.0,0.012121212121212121,7.0,1.16,0.6220362068965514,1.16,0.125,2.716822677894322,1.358411338947161,0.27843799999999974,0.5
16.0,0.1,100.0,10.0,0.0,8.0,0.96,0.6209833333333327,0.96,0.125,2.1666552375049415,1.0833276187524707,0.40385599999999955,0.5
16.0,0.1,100.0,10.0,0.0,7.0,1.12,0.6359124999999992,1.12,0.125,2.293418953748985,1.1467094768744923,0.287778,0.5
16.0,0.1,100.0,10.0,0.0,7.0,1.02,0.6753294117647052,1.02,0.125,2.1077482907181353,1.0538741453590676,0.3111639999999997,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.22,0.5831704918032781,1.22,0.125,3.4384676189556296,1.7192338094778143,0.28853199999999984,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.26,0.5355936507936501,1.26,0.125,1.8027285208771344,0.9013642604385671,0.3251519999999998,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.18,0.5249576271186436,1.18,0.125,1.9516949661062106,0.9758474830531052,0.3805499999999998,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.12,0.6155321428571422,1.12,0.125,2.6498836096689673,1.324941804834484,0.3106039999999998,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.22,0.5541491803278685,1.22,0.125,1.7963156881683764,0.898157844084188,0.32393799999999984,0.5
16.0,0.1,100.0,10.0,0.0,23.0,0.64,0.7999937499999991,0.64,0.125,1.5209501966630852,0.7604750983315427,0.4880039999999993,0.5
16.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.1,0.6258109090909084,1.1,0.125,1.3996745970045774,0.6998372985022888,0.3116079999999997,0.5
16.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7367266666666659,0.6,0.125,1.6813304386870713,0.8406652193435356,0.5579639999999996,0.5
16.0,0.1,100.0,10.0,0.0,9.0,1.08,0.5010388888888885,1.08,0.125,1.8110165965118223,0.9055082982559111,0.45887799999999956,0.5
16.0,0.1,100.0,10.0,0.0,8.0,1.08,0.6251370370370363,1.08,0.125,2.1276451121972553,1.0638225560986274,0.3248519999999997,0.5
16.0,0.1,100.0,10.0,0.0,7.0,1.18,0.5213813559322029,1.18,0.125,2.352946551430805,1.1764732757154026,0.38476999999999945,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.14,0.6071561403508767,1.14,0.125,1.960105390705965,0.9800526953529825,0.3078419999999997,0.5
16.0,0.1,100.0,10.0,0.0,6.0,1.26,0.6048873015873013,1.26,0.125,2.478613596435606,1.2393067982178032,0.237842,0.5
15.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.06,0.547337735849056,1.06,0.025,1.1926460297310075,4.174261104058525,0.41982199999999986,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7783903225806444,0.62,0.025,1.0635098673616794,3.722284535765877,0.5173979999999996,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7327225806451606,0.62,0.025,1.1535193651890825,4.037317778161789,0.5457119999999996,3.5
15.0,0.1,100.0,10.0,0.0,8.0,1.08,0.6173259259259255,1.08,0.025,1.6252943723385762,5.688530303185017,0.33328799999999975,3.5
15.0,0.1,100.0,10.0,0.0,11.0,1.1,0.5644072727272722,1.1,0.025,1.1840593802233952,4.144207830781884,0.3791519999999997,3.5
15.0,0.1,100.0,10.0,0.0,12.0,1.0,0.6253899999999993,1.0,0.025,1.6951595020646846,5.933058257226398,0.3746099999999997,3.5
15.0,0.1,100.0,10.0,0.0,10.0,0.94,0.5815212765957442,0.94,0.025,1.3305177439254294,4.656812103739002,0.45336999999999955,3.5
15.0,0.1,100.0,10.0,0.0,25.0,0.6,0.7201733333333328,0.6,0.025,1.2109892923977599,4.238462523392159,0.5678959999999992,3.5
15.0,0.1,100.0,10.0,0.0,11.0,1.06,0.6273452830188675,1.06,0.025,1.4286473464668592,5.0002657126340075,0.3350139999999997,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,12.0,1.06,0.5805754716981125,1.06,0.025,1.4882765930059754,5.208968075520912,0.38458999999999977,3.5
15.0,0.1,100.0,10.0,0.0,23.0,0.64,0.7104499999999995,0.64,0.025,1.0165003430280135,3.5577512005980476,0.5453119999999996,3.5
15.0,0.1,100.0,10.0,0.0,12.0,1.06,0.5596433962264145,1.06,0.025,1.310107979891264,4.585377929619427,0.40677799999999964,3.5
15.0,0.1,100.0,10.0,0.0,11.0,1.1,0.5803327272727267,1.1,0.025,1.2130430128610845,4.245650545013796,0.3616339999999999,3.5
15.0,0.1,100.0,10.0,0.0,10.0,1.04,0.6467711538461535,1.04,0.025,1.6646956527892345,5.826434784762322,0.32735799999999976,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7190774193548382,0.62,0.025,1.3664245817293346,4.782486036052671,0.5541719999999993,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.12,0.5783999999999994,1.12,0.025,1.5342311739413061,5.369809108794572,0.35219199999999956,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,14.0,1.04,0.6147269230769228,1.04,0.025,1.4335258216635218,5.017340375822328,0.36068399999999967,3.5
15.0,0.1,100.0,10.0,0.0,22.0,0.66,0.7744242424242417,0.66,0.025,1.6019355689322283,5.606774491262802,0.4888799999999993,3.5
15.0,0.1,100.0,10.0,0.0030303030303030303,10.0,1.06,0.639049056603773,1.06,0.025,1.5972779554105558,5.590472843936943,0.32260799999999973,3.5
15.0,0.1,100.0,10.0,0.0,9.0,1.12,0.5707803571428566,1.12,0.025,1.6735432466910722,5.857401363418749,0.3607259999999998,3.5
15.0,0.1,100.0,10.0,0.0,10.0,1.06,0.5861641509433958,1.06,0.025,1.8288457796262336,6.400960228691818,0.3786659999999997,3.5
15.0,0.1,100.0,10.0,0.006060606060606061,10.0,1.06,0.6309207547169806,1.06,0.025,1.8057835516690828,6.32024243084179,0.33122399999999985,3.5
15.0,0.1,100.0,10.0,0.0,8.0,1.08,0.5876018518518511,1.08,0.025,1.2161903810857428,4.256666333800099,0.36538999999999944,3.5
15.0,0.1,100.0,10.0,0.0,10.0,1.06,0.6308867924528295,1.06,0.025,1.4023339805137567,4.908168931798148,0.3312599999999998,3.5
15.0,0.1,100.0,10.0,0.0,16.0,0.98,0.5807999999999992,0.98,0.025,1.3995293606780752,4.898352762373261,0.4308159999999994,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.6794225806451608,0.62,0.025,1.079282623845188,3.7774891834581585,0.5787579999999994,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.0,0.6421859999999993,1.0,0.025,1.4289271358469557,5.001244975464345,0.35781399999999963,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,11.0,1.0,0.6161859999999996,1.0,0.025,1.5959319907635539,5.58576196767244,0.38381399999999954,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.08,0.635275925925925,1.08,0.025,1.5796729169599624,5.52885520935987,0.31390199999999974,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.08,0.5603629629629625,1.08,0.025,1.3271954161736745,4.64518395660786,0.39480799999999994,3.5
15.0,0.1,100.0,10.0,0.0,10.0,0.98,0.6586897959183665,0.98,0.025,1.9377158100134526,6.782005335047085,0.35448399999999963,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,11.0,1.0,0.5694019999999994,1.0,0.025,1.2389581194732326,4.336353418156313,0.43059799999999976,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.12,0.6086357142857136,1.12,0.025,1.9978733004497784,6.992556551574227,0.3183279999999997,3.5
15.0,0.1,100.0,10.0,0.0,21.0,0.68,0.7193499999999993,0.68,0.025,1.316769370882925,4.608692798090236,0.5108419999999994,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7247645161290315,0.62,0.025,1.264025984138255,4.4240909444838925,0.550645999999999,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.06,0.5531490566037731,1.06,0.025,1.2487329614091298,4.370565364931954,0.41366199999999975,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.02,0.6222313725490191,1.02,0.025,1.2201700279145,4.270595097700748,0.36532399999999976,3.5
15.0,0.1,100.0,10.0,0.0,11.0,1.06,0.6196773584905655,1.06,0.025,1.9381280349728047,6.7834481224048195,0.3431419999999996,3.5
15.0,0.1,100.0,10.0,0.0,12.0,0.96,0.6737791666666663,0.96,0.025,1.5987626789993743,5.595669376497811,0.3531719999999997,3.5
15.0,0.1,100.0,10.0,0.0015151515151515152,12.0,1.0,0.6868079999999993,1.0,0.025,1.9121037353744064,6.692363073810421,0.3131919999999997,3.5
15.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.14,0.5872947368421048,1.14,0.025,1.5964362839166195,5.587526993708167,0.3304839999999998,3.5
15.0,0.1,100.0,10.0,0.0,8.0,1.08,0.6078277777777771,1.08,0.025,1.262405125794274,4.41841794027996,0.34354599999999963,3.5
15.0,0.1,100.0,10.0,0.0,10.0,1.02,0.7217862745098033,1.02,0.025,1.8946016328109976,6.631105714838491,0.2637779999999999,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.6283612903225798,0.62,0.025,0.5594535590216108,1.9580874565756372,0.6104159999999991,3.5
15.0,0.1,100.0,10.0,0.0,26.0,0.58,0.7365068965517232,0.58,0.025,0.8668655901329382,3.034029565465283,0.5728259999999993,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.12,0.5688553571428567,1.12,0.025,1.4525024777729054,5.083758672205169,0.3628819999999996,3.5
15.0,0.1,100.0,10.0,0.00909090909090909,12.0,1.02,0.5945137254901954,1.02,0.025,1.4558335596470648,5.095417458764727,0.39359599999999956,3.5
15.0,0.1,100.0,10.0,0.0,24.0,0.62,0.7244354838709668,0.62,0.025,1.179384732973285,4.1278465654064975,0.5508499999999996,3.5
15.0,0.1,100.0,10.0,0.0,10.0,1.06,0.6378641509433958,1.06,0.025,1.5608971483538936,5.4631400192386295,0.32386399999999993,3.5
1.0,0.1,100.0,10.0,0.0,10.0,1.12,0.74462857142857,1.12,0.125,1.2681747506342722,0.6340873753171363,0.16601599999999997,0.5
1.0,0.1,100.0,10.0,0.02727272727272727,8.0,1.22,0.6859967213114744,1.22,0.125,1.7578509637169801,0.8789254818584901,0.16308399999999995,0.5
1.0,0.1,100.0,10.0,0.045454545454545456,10.0,1.18,0.6965372881355922,1.18,0.125,1.9880344595065906,0.9940172297532949,0.17808600000000005,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.24,0.6792451612903215,1.24,0.125,2.030425320738279,1.0152126603691396,0.15773599999999996,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.22,0.673342622950819,1.22,0.125,1.5308305533555442,0.765415276677772,0.17852199999999996,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,16.0,1.1,0.7875199999999991,1.1,0.125,1.375308637247874,0.6876543186239369,0.13372799999999999,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.16,0.7260568965517229,1.16,0.125,1.6496837579008614,0.8248418789504304,0.15777399999999994,0.5
1.0,0.1,100.0,10.0,0.0,13.0,1.06,0.7807150943396214,1.06,0.125,1.8379084044378182,0.918954202218909,0.17244199999999998,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.12,0.7356053571428564,1.12,0.125,1.8441949911483009,0.9220974955741507,0.17612199999999997,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,13.0,1.14,0.7341017543859641,1.14,0.125,1.583096495795003,0.7915482478975017,0.163124,0.5
1.0,0.1,100.0,10.0,0.0,12.0,1.18,0.7160440677966092,1.18,0.125,1.5200620054566252,0.7600310027283127,0.15506800000000004,0.5
1.0,0.1,100.0,10.0,0.006060606060606061,13.0,1.14,0.7267684210526303,1.14,0.125,1.6881007824201306,0.8440503912100654,0.17148399999999991,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.1,0.7548145454545443,1.1,0.125,1.2949567414860088,0.6474783707430043,0.16970399999999994,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.24,0.6593903225806442,1.24,0.125,1.8179132190582348,0.9089566095291175,0.1823559999999999,0.5
1.0,0.1,100.0,10.0,0.0030303030303030303,13.0,1.12,0.752987499999999,1.12,0.125,1.5247583622730756,0.7623791811365379,0.156654,0.5
1.0,0.1,100.0,10.0,0.0,10.0,1.36,0.6334602941176461,1.36,0.125,1.8992916000247233,0.9496458000123618,0.13849399999999995,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,12.0,1.12,0.7485160714285707,1.12,0.125,1.9844122082402058,0.9922061041201028,0.161662,0.5
1.0,0.1,100.0,10.0,0.03636363636363636,11.0,1.2,0.6997116666666655,1.2,0.125,1.7378928140699546,0.8689464070349775,0.16034599999999993,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.1,0.7736818181818169,1.1,0.125,1.4408229578721572,0.7204114789360785,0.14894999999999997,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.12,0.7396446428571417,1.12,0.125,1.898251938165774,0.9491259690828872,0.17159800000000003,0.5
1.0,0.1,100.0,10.0,0.0,13.0,1.06,0.7961792452830173,1.06,0.125,1.279896715347243,0.6399483576736216,0.15605000000000002,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.14,0.7383315789473675,1.14,0.125,1.5095190832652623,0.754759541632631,0.15830200000000005,0.5
1.0,0.1,100.0,10.0,0.03636363636363636,13.0,1.18,0.7104661016949143,1.18,0.125,1.5202239869263336,0.7601119934631672,0.16164999999999996,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,14.0,1.1,0.7469727272727259,1.1,0.125,1.4690267065970173,0.734513353298509,0.17833,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,14.0,1.04,0.8163807692307681,1.04,0.125,1.4792504417743908,0.7396252208871954,0.15096400000000001,0.5
1.0,0.1,100.0,10.0,0.012121212121212121,14.0,1.2,0.7052899999999993,1.2,0.125,1.741657457240863,0.8708287286204314,0.153652,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.18,0.7003627118644059,1.18,0.125,1.9826787692842338,0.9913393846421172,0.17357199999999984,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,12.0,1.14,0.7322877192982444,1.14,0.125,1.676877118778315,0.8384385593891576,0.165192,0.5
1.0,0.1,100.0,10.0,0.0,12.0,1.22,0.6938590163934413,1.22,0.125,1.5792054279948957,0.7896027139974472,0.15349199999999996,0.5
1.0,0.1,100.0,10.0,0.02727272727272727,14.0,1.2,0.6867316666666656,1.2,0.125,1.8635629877636468,0.9317814938818239,0.17592199999999988,0.5
1.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.2,0.6975399999999987,1.2,0.125,1.8408934603711493,0.9204467301855747,0.16295200000000004,0.5
1.0,0.1,100.0,10.0,0.0,11.0,1.12,0.7361142857142845,1.12,0.125,1.506479515345304,0.7532397576726523,0.17555199999999999,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.2,0.6778716666666658,1.2,0.125,1.621486599536682,0.8107432997683414,0.18655399999999994,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.22,0.6797327868852452,1.22,0.125,2.1354141499849897,1.0677070749924948,0.1707259999999999,0.5
1.0,0.1,100.0,10.0,0.021212121212121213,13.0,1.16,0.7128103448275849,1.16,0.125,1.6847591853321455,0.8423795926660729,0.17313999999999993,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.14,0.738380701754385,1.14,0.125,1.4881445770086894,0.7440722885043447,0.1582459999999999,0.5
1.0,0.1,100.0,10.0,0.0,10.0,1.26,0.6583285714285703,1.26,0.125,1.4826459836416244,0.7413229918208121,0.17050599999999988,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.14,0.711557894736841,1.14,0.125,2.0003190561951656,1.0001595280975828,0.18882399999999996,0.5
1.0,0.1,100.0,10.0,0.03636363636363636,12.0,1.28,0.6430359374999989,1.28,0.125,1.331315026080295,0.6656575130401474,0.176914,0.5
1.0,0.1,100.0,10.0,0.0,10.0,1.12,0.7385839285714272,1.12,0.125,1.8596145604099443,0.9298072802049722,0.1727859999999999,0.5
1.0,0.1,100.0,10.0,0.0,11.0,1.1,0.7574236363636353,1.1,0.125,1.882468647838078,0.9412343239190389,0.16683399999999998,0.5
1.0,0.1,100.0,10.0,0.0,11.0,1.12,0.7275017857142848,1.12,0.125,1.7635567334824696,0.8817783667412348,0.1851979999999999,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.12,0.7446339285714274,1.12,0.125,1.4200442244800147,0.7100221122400074,0.16601000000000007,0.5
1.0,0.1,100.0,10.0,0.024242424242424242,10.0,1.32,0.6191242424242415,1.32,0.125,1.802284370670877,0.9011421853354389,0.18275599999999984,0.5
1.0,0.1,100.0,10.0,0.0,11.0,1.22,0.6845639344262288,1.22,0.125,2.167545063337367,1.0837725316686837,0.164832,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.18,0.7187186440677958,1.18,0.125,1.6818825686878336,0.8409412843439166,0.1519119999999999,0.5
1.0,0.1,100.0,10.0,0.0,9.0,1.2,0.6902066666666659,1.2,0.125,2.1670805928255117,1.0835402964127554,0.17175199999999993,0.5
1.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.26,0.6537714285714273,1.26,0.125,1.8256886547923734,0.9128443273961867,0.17624799999999993,0.5
1.0,0.1,100.0,10.0,0.0,8.0,1.16,0.722479310344826,1.16,0.125,1.6628756742647646,0.8314378371323823,0.16192399999999998,0.5
13.0,0.1,100.0,10.0,0.021212121212121213,7.0,1.18,0.5072067796610167,1.18,0.05,2.168566988876749,1.0842834944383746,0.4014959999999996,0.5
13.0,0.1,100.0,10.0,0.03939393939393939,6.0,1.64,0.4692890243902432,1.64,0.05,2.588112609328858,1.2940563046644284,0.23036599999999985,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,8.0,1.42,0.4896295774647879,1.42,0.05,1.722382884054909,0.8611914420274545,0.3047259999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.12,0.5829357142857133,1.12,0.05,1.8582512665973372,0.9291256332986686,0.347112,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.16,0.5332896551724133,1.16,0.05,1.8809686936438488,0.9404843468219245,0.3813839999999998,0.5
13.0,0.1,100.0,10.0,0.0,10.0,1.14,0.5797052631578941,1.14,0.05,1.713708892162603,0.8568544460813013,0.33913599999999966,0.5
13.0,0.1,100.0,10.0,0.0393939393939394,6.0,1.58,0.4470265822784807,1.58,0.05,1.7092828800029771,0.8546414400014887,0.2936979999999998,0.5
13.0,0.1,100.0,10.0,0.05151515151515152,7.0,1.62,0.4895753086419747,1.62,0.05,1.9428209572828468,0.9714104786414235,0.20688799999999993,0.5
13.0,0.1,100.0,10.0,0.0,22.0,0.66,0.6881090909090901,0.66,0.05,1.8330100964666953,0.9165050482333476,0.5458479999999996,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,6.0,1.54,0.44819220779220753,1.54,0.05,2.034256404793869,1.0171282023969346,0.3097839999999999,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,6.0,1.5,0.4856759999999995,1.5,0.05,2.5721606517432205,1.286080325871611,0.2714859999999998,0.5
13.0,0.1,100.0,10.0,0.0030303030303030303,7.0,1.08,0.5714796296296291,1.08,0.05,1.3192499031185891,0.6596249515592946,0.3828019999999997,0.5
