distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
0.6,100.0,85.0,0.03,4.0,1.22,0.6667278688524484,1.22,0.1,1.7550209683567217,6.142573389248526,0.18659199999999937,3.5
0.6,100.0,85.0,0.04333333333333334,8.0,1.26,0.645231746031736,1.26,0.1,1.6530027353261567,5.78550957364155,0.1870079999999994,3.5
0.6,100.0,85.0,0.013333333333333332,7.0,1.2,0.6725383333333219,1.2,0.1,1.754077207225608,6.139270225289629,0.19295399999999957,3.5
0.6,100.0,85.0,0.01,3.0,1.32,0.6232227272727174,1.32,0.1,1.832080624968705,6.41228218739047,0.177346,3.5
0.6,100.0,85.0,0.0,11.0,1.14,0.6858175438596376,1.14,0.1,1.7886468169022716,6.260263859157951,0.21816799999999958,3.5
0.6,100.0,85.0,0.023333333333333334,7.0,1.18,0.658803389830498,1.18,0.1,2.3384406346886752,8.184542221410362,0.2226119999999988,3.5
0.6,100.0,85.0,0.015333333333333332,1.0,1.4,0.6200428571428471,1.4,0.1,4.374288829122794,2.1871444145613967,0.13194000000000028,0.5
0.6,100.0,85.0,0.013333333333333332,8.0,1.22,0.6588163934426118,1.22,0.1,1.8760381414500946,6.5661334950753325,0.19624399999999967,3.5
0.6,100.0,85.0,0.035,2.0,1.54,0.562088311688303,1.54,0.1,3.9292457152385407,1.9646228576192706,0.13438399999999956,0.5
0.6,100.0,85.0,0.06333333333333334,11.0,1.14,0.6699245614034977,1.14,0.1,1.6207598394608753,5.672659438113065,0.23628599999999886,3.5
0.6,100.0,85.0,0.011666666666666667,8.0,1.06,0.7220679245282896,1.06,0.1,1.7528579125706636,6.135002693997321,0.23460799999999893,3.5
0.6,100.0,85.0,0.023333333333333334,6.0,1.16,0.6982551724137817,1.16,0.1,2.1685036193217333,7.589762667626067,0.19002399999999947,3.5
0.6,100.0,85.0,0.026666666666666665,1.0,1.46,0.591267123287662,1.46,0.1,4.236741588813531,2.1183707944067662,0.1367499999999998,0.5
0.6,100.0,85.0,0.0,11.0,1.02,0.7651705882352804,1.02,0.1,1.5731099205119805,5.505884721791931,0.2195259999999993,3.5
0.6,100.0,85.0,0.01,1.0,1.4,0.616238571428562,1.4,0.1,3.944457934657283,1.972228967328641,0.13726600000000008,0.5
0.6,100.0,85.0,0.02333333333333333,2.0,1.52,0.579382894736833,1.52,0.1,4.096057002737524,2.0480285013687625,0.11933800000000003,0.5
0.6,100.0,85.0,0.04,3.0,1.56,0.5428115384615304,1.56,0.1,4.155850842797527,2.077925421398762,0.15321399999999963,0.5
0.6,100.0,85.0,0.023333333333333334,2.0,1.44,0.6096555555555461,1.44,0.1,5.970766313546925,2.9853831567734623,0.12209600000000018,0.5
0.6,100.0,85.0,0.025,2.0,1.48,0.5720972972972884,1.48,0.1,3.4888865458626888,1.7444432729313446,0.15329599999999932,0.5
0.6,100.0,85.0,0.013333333333333332,10.0,1.16,0.6899810344827467,1.16,0.1,1.6130108278463575,5.64553789746225,0.1996219999999995,3.5
0.6,100.0,85.0,0.013333333333333332,11.0,1.12,0.7150357142857018,1.12,0.1,1.7334264748025885,6.066992661809061,0.19915999999999948,3.5
0.6,100.0,85.0,0.025,2.0,1.46,0.5987082191780727,1.46,0.1,5.297238253418758,2.6486191267093786,0.12588599999999997,0.5
0.6,100.0,85.0,0.02,1.0,1.48,0.5876932432432339,1.48,0.1,5.422752598680139,2.7113762993400696,0.13021399999999986,0.5
0.6,100.0,85.0,0.019999999999999997,1.0,1.5,0.5758893333333246,1.5,0.1,3.815983426511052,1.9079917132555257,0.1361659999999997,0.5
0.6,100.0,85.0,0.01,9.0,1.16,0.6832844827586091,1.16,0.1,2.076286791736754,7.267003771078641,0.20738999999999955,3.5
0.6,100.0,85.0,0.02,4.0,1.36,0.6161970588235199,1.36,0.1,3.0635230413150403,1.5317615206575208,0.1619719999999991,0.5
0.6,100.0,85.0,0.023333333333333334,2.0,1.52,0.5782315789473595,1.52,0.1,4.091924251563327,2.0459621257816636,0.12108800000000017,0.5
0.6,100.0,85.0,0.02,1.0,1.48,0.5834513513513424,1.48,0.1,3.680594556095005,1.8402972780475022,0.13649199999999995,0.5
0.6,100.0,85.0,0.01,7.0,1.26,0.6323936507936404,1.26,0.1,2.32358392726938,8.132543745442828,0.20318399999999934,3.5
0.6,100.0,85.0,0.05,9.0,1.22,0.642049180327858,1.22,0.1,2.235422395789,7.823978385261495,0.21669999999999903,3.5
0.6,100.0,85.0,0.025,1.0,1.38,0.6227579710144826,1.38,0.1,3.979110754918712,1.9895553774593568,0.14059400000000027,0.5
0.6,100.0,85.0,0.028333333333333332,3.0,1.44,0.5892902777777689,1.44,0.1,4.007731481812237,2.0038657409061185,0.1514219999999994,0.5
0.6,100.0,85.0,0.026666666666666665,6.0,1.28,0.6331515624999903,1.28,0.1,2.149690371508095,7.523916300278331,0.18956599999999996,3.5
0.6,100.0,85.0,0.01,1.0,1.46,0.5869602739725935,1.46,0.1,4.141435315605687,2.0707176578028426,0.14303800000000022,0.5
0.6,100.0,85.0,0.013333333333333332,5.0,1.22,0.6627409836065464,1.22,0.1,2.213226748568449,7.746293619989574,0.1914559999999998,3.5
0.6,100.0,85.0,0.0,8.0,1.12,0.6989678571428455,1.12,0.1,1.8175466298873157,6.361413204605609,0.21715599999999916,3.5
0.6,100.0,85.0,0.03866666666666667,2.0,1.52,0.5764197368420966,1.52,0.1,3.908000835437212,1.954000417718606,0.12384200000000019,0.5
0.6,100.0,85.0,0.03333333333333333,2.0,1.5,0.5770573333333242,1.5,0.1,3.461150057464594,1.730575028732297,0.1344140000000002,0.5
0.6,100.0,85.0,0.035,2.0,1.46,0.5729972602739632,1.46,0.1,3.48657654068189,1.7432882703409454,0.16342399999999935,0.5
0.6,100.0,85.0,0.003333333333333333,1.0,1.44,0.6088986111111016,1.44,0.1,3.6380464704965125,1.8190232352482556,0.1231860000000002,0.5
0.6,100.0,85.0,0.003333333333333333,6.0,1.14,0.6976964912280581,1.14,0.1,2.0290368338751112,7.101628918562891,0.20462599999999964,3.5
0.6,100.0,85.0,0.028333333333333335,3.0,1.44,0.5888861111111022,1.44,0.1,3.042931894547995,1.5214659472739975,0.15200399999999992,0.5
0.6,100.0,85.0,0.0,8.0,1.02,0.7498235294117526,1.02,0.1,2.4619141048697712,8.6166993670442,0.23517999999999922,3.5
0.6,100.0,85.0,0.04,1.0,1.46,0.5640904109588954,1.46,0.1,3.2514472939264123,1.6257236469632061,0.17642799999999922,0.5
0.6,100.0,85.0,0.04833333333333334,1.0,1.44,0.5997236111111017,1.44,0.1,4.5793516309449185,2.2896758154724592,0.13639800000000013,0.5
0.6,100.0,85.0,0.0,9.0,1.16,0.676560344827575,1.16,0.1,2.376979956107713,8.319429846376996,0.21518999999999935,3.5
0.6,100.0,85.0,0.02,4.0,1.26,0.6343920634920536,1.26,0.1,1.7014188530473493,5.954965985665723,0.2006659999999995,3.5
0.6,100.0,85.0,0.02,7.0,1.24,0.6535822580645055,1.24,0.1,2.1624053837148436,7.568418843001954,0.18955799999999973,3.5
0.6,100.0,85.0,0.003333333333333333,1.0,1.46,0.5877438356164291,1.46,0.1,4.2869314722811955,2.1434657361405973,0.1418940000000001,0.5
0.6,100.0,85.0,0.03,1.0,1.42,0.59541971830985,1.42,0.1,3.2677107536078114,1.633855376803906,0.1545039999999994,0.5
0.6,100.0,85.0,0.01,5.0,1.2,0.6535916666666562,1.2,0.1,2.2995527398493034,8.048434589472562,0.21568999999999916,3.5
0.6,100.0,85.0,0.0,8.0,1.08,0.7126648148148026,1.08,0.1,2.1108689232785642,7.388041231474973,0.2303219999999996,3.5
0.6,100.0,85.0,0.036000000000000004,1.0,1.48,0.5830216216216128,1.48,0.1,4.509831566558607,2.2549157832793028,0.13712800000000017,0.5
0.6,100.0,85.0,0.021,1.0,1.5,0.5811813333333244,1.5,0.1,3.2509163863576838,1.6254581931788414,0.12822799999999993,0.5
0.6,100.0,85.0,0.04,1.0,1.5,0.5759626666666573,1.5,0.1,3.538213724125373,1.7691068620626857,0.13605599999999987,0.5
0.6,100.0,85.0,0.011666666666666667,1.0,1.48,0.5876824324324236,1.48,0.1,3.4212169688866227,1.7106084844433116,0.13023000000000015,0.5
0.6,100.0,85.0,0.02,2.0,1.38,0.6193347826086859,1.38,0.1,4.5230368594782755,2.261518429739138,0.1453179999999999,0.5
0.6,100.0,85.0,0.013333333333333332,11.0,1.22,0.6205245901639245,1.22,0.1,1.9182914294885258,6.714020003209841,0.24295999999999876,3.5
0.6,100.0,85.0,0.01,2.0,1.44,0.6012055555555461,1.44,0.1,5.083301898807207,2.541650949403604,0.1342640000000001,0.5
0.6,100.0,85.0,0.006666666666666666,1.0,1.5,0.5741759999999909,1.5,0.1,4.685462856496659,2.3427314282483302,0.1387359999999999,0.5
0.6,100.0,85.0,0.02333333333333333,1.0,1.42,0.5936211267605543,1.42,0.1,3.129101714168669,1.5645508570843347,0.15705799999999948,0.5
0.6,100.0,85.0,0.03333333333333333,3.0,1.4,0.5978142857142762,1.4,0.1,3.286718649061548,1.6433593245307738,0.16305999999999934,0.5
0.6,100.0,85.0,0.02333333333333333,3.0,1.36,0.6328749999999903,1.36,0.1,3.3520226382674982,1.6760113191337496,0.13928999999999964,0.5
0.6,100.0,85.0,0.015333333333333332,1.0,1.4,0.6141057142857044,1.4,0.1,4.269252574942785,2.1346262874713933,0.14025200000000018,0.5
0.6,100.0,85.0,0.03166666666666666,1.0,1.58,0.5522784810126499,1.58,0.1,4.529249920827765,2.264624960413883,0.12740000000000007,0.5
0.6,100.0,85.0,0.02333333333333333,1.0,1.46,0.5938863013698538,1.46,0.1,4.623902505800716,2.3119512529003594,0.13292600000000002,0.5
0.6,100.0,85.0,0.026666666666666665,3.0,1.46,0.5838999999999905,1.46,0.1,2.6841514656796197,1.34207573283981,0.14750599999999967,0.5
0.6,100.0,85.0,0.03166666666666666,1.0,1.42,0.6080183098591451,1.42,0.1,3.979323193008114,1.9896615965040565,0.136614,0.5
0.6,100.0,85.0,0.013333333333333332,3.0,1.38,0.6136028985507147,1.38,0.1,2.5058336031814403,1.2529168015907202,0.15322799999999961,0.5
0.6,100.0,85.0,0.083,3.0,1.64,0.5376792682926752,1.64,0.1,4.207490417561744,2.1037452087808726,0.11820600000000017,0.5
0.6,100.0,85.0,0.03,2.0,1.42,0.5979760563380188,1.42,0.1,3.357542476348152,1.6787712381740756,0.15087399999999962,0.5
0.6,100.0,85.0,0.023333333333333334,1.0,1.4,0.6165014285714191,1.4,0.1,3.4620393236524474,1.7310196618262241,0.13689799999999985,0.5
0.6,100.0,85.0,0.0,1.0,1.42,0.6188521126760466,1.42,0.1,4.318285653264357,2.159142826632178,0.12122999999999996,0.5
0.6,100.0,85.0,0.005,1.0,1.54,0.5492987012986931,1.54,0.1,4.770719506618175,2.3853597533090865,0.1540800000000001,0.5
0.6,100.0,85.0,0.06,7.0,1.26,0.6632365079364974,1.26,0.07500000000000001,1.5619426583050409,5.466799304067643,0.16432199999999958,3.5
0.6,100.0,85.0,0.011666666666666667,1.0,1.58,0.5611481012658148,1.58,0.1,3.506958379301653,1.7534791896508266,0.11338599999999997,0.5
0.6,100.0,85.0,0.02,3.0,1.44,0.6018805555555462,1.44,0.1,3.812812447739634,1.9064062238698178,0.13329200000000013,0.5
0.6,100.0,85.0,0.03333333333333333,9.0,1.2,0.6828066666666548,1.2,0.07500000000000001,1.5878948701465152,5.557632045512807,0.18063199999999988,3.5
0.6,100.0,85.0,0.04333333333333334,5.0,1.24,0.6376822580645057,1.24,0.07500000000000001,1.8518311854763219,6.481409149167127,0.2092739999999996,3.5
0.6,100.0,85.0,0.056666666666666664,7.0,1.28,0.6353328124999891,1.28,0.07500000000000001,1.9763559293217188,6.917245752626014,0.18677399999999994,3.5
0.6,100.0,85.0,0.013333333333333332,8.0,1.1,0.7016454545454429,1.1,0.07500000000000001,1.9209959230895999,6.7234857308136,0.2281899999999996,3.5
0.6,100.0,85.0,0.03,8.0,1.08,0.7195462962962843,1.08,0.07500000000000001,1.8789104192783317,6.576186467474162,0.22288999999999906,3.5
0.6,100.0,85.0,0.003333333333333333,6.0,1.1,0.720479999999988,1.1,0.07500000000000001,1.8793705346131722,6.577796871146102,0.20747199999999935,3.5
0.6,100.0,85.0,0.06,7.0,1.2,0.6511649999999893,1.2,0.07500000000000001,2.2071484521426066,7.725019582499122,0.21860199999999877,3.5
0.6,100.0,85.0,0.03,4.0,1.24,0.6669403225806341,1.24,0.07500000000000001,2.301168666505965,8.054090332770881,0.1729939999999996,3.5
0.6,100.0,85.0,0.056666666666666664,4.0,1.34,0.6262417910447658,1.34,0.07500000000000001,2.0138262144568997,7.04839175059915,0.16083599999999962,3.5
0.6,100.0,85.0,0.016666666666666666,7.0,1.26,0.6530190476190362,1.26,0.07500000000000001,1.7049621179300671,5.967367412755234,0.1771959999999997,3.5
0.6,100.0,85.0,0.03,7.0,1.18,0.6599661016949039,1.18,0.07500000000000001,1.8732281689346686,6.556298591271341,0.22123999999999883,3.5
0.6,100.0,85.0,0.02333333333333333,4.0,1.18,0.6974254237288022,1.18,0.07500000000000001,2.335685961430137,8.174900865005485,0.17703799999999942,3.5
0.6,100.0,85.0,0.02333333333333333,6.0,1.26,0.6445777777777671,1.26,0.07500000000000001,1.821660947519395,6.375813316317879,0.18783199999999986,3.5
0.6,100.0,85.0,0.01,10.0,1.16,0.7096327586206772,1.16,0.07500000000000001,1.6011563652726335,5.604047278454218,0.17682599999999968,3.5
0.6,100.0,85.0,0.05,6.0,1.28,0.6056734374999898,1.28,0.07500000000000001,1.3702998750867432,4.796049562803598,0.22473799999999863,3.5
0.6,100.0,85.0,0.03,9.0,1.3,0.6093584615384515,1.3,0.07500000000000001,1.6160703392930427,5.6562461875256504,0.20783399999999969,3.5
0.6,100.0,85.0,0.03,12.0,1.18,0.6290474576271086,1.18,0.07500000000000001,1.643906362741483,5.753672269595192,0.2577239999999987,3.5
0.6,100.0,85.0,0.003333333333333333,9.0,1.1,0.6557236363636257,1.1,0.07500000000000001,1.8130758196929415,6.345765368925294,0.27870399999999845,3.5
0.6,100.0,85.0,0.03,5.0,1.36,0.6056985294117552,1.36,0.07500000000000001,1.8883830632981282,6.6093407215434485,0.17624999999999957,3.5
0.6,100.0,85.0,0.05666666666666667,12.0,1.18,0.670759322033887,1.18,0.07500000000000001,1.8665062369582637,6.532771829353925,0.2085039999999993,3.5
0.6,100.0,85.0,0.026666666666666665,5.0,1.22,0.6776295081967099,1.22,0.07500000000000001,1.6660609358238674,5.831213275383535,0.17329199999999928,3.5
0.6,100.0,85.0,0.013333333333333332,3.0,1.48,0.5827756756756662,1.48,0.1,3.7241364771230927,1.8620682385615468,0.13749199999999986,0.5
0.6,100.0,85.0,0.0,6.0,1.16,0.6544551724137824,1.16,0.07500000000000001,1.7455886115226373,6.109560140329232,0.2408319999999987,3.5
0.6,100.0,85.0,0.03333333333333333,6.0,1.28,0.6436203124999891,1.28,0.07500000000000001,1.9931077341677481,6.975877069587119,0.17616599999999988,3.5
0.6,100.0,85.0,0.003333333333333333,9.0,1.16,0.6793396551724025,1.16,0.07500000000000001,1.905068049679032,6.667738173876611,0.2119659999999994,3.5
0.6,100.0,85.0,0.01,7.0,1.12,0.7189571428571307,1.12,0.07500000000000001,1.9947920254624527,6.981772089118588,0.19476799999999958,3.5
0.6,100.0,85.0,0.011666666666666667,8.0,1.12,0.6459571428571331,1.12,0.07500000000000001,1.754229600601448,6.139803602105069,0.27652799999999794,3.5
0.6,100.0,85.0,0.06,2.0,1.54,0.5570688311688227,1.54,0.07500000000000001,5.154524396696061,2.577262198348031,0.1421139999999995,0.5
0.6,100.0,85.0,0.02,8.0,1.28,0.6375484374999896,1.28,0.07500000000000001,1.9573913338923807,6.850869668623334,0.18393799999999988,3.5
0.6,100.0,85.0,0.02,7.0,1.22,0.6503721311475299,1.22,0.07500000000000001,1.574101203079075,5.5093542107767615,0.20654599999999967,3.5
0.6,100.0,85.0,0.02333333333333333,14.0,1.1,0.723149090909079,1.1,0.07500000000000001,1.906985666263885,6.674449831923599,0.20453599999999966,3.5
0.6,100.0,85.0,0.003333333333333333,11.0,1.18,0.6955864406779546,1.18,0.07500000000000001,1.6049317531160852,5.617261135906298,0.1792079999999999,3.5
0.6,100.0,85.0,0.03,9.0,1.16,0.6956793103448161,1.16,0.07500000000000001,2.262094958514069,7.91733235479924,0.19301199999999974,3.5
0.6,100.0,85.0,0.08,11.0,1.38,0.5736043478260776,1.38,0.07500000000000001,1.795794430396735,6.285280506388572,0.20842599999999906,3.5
0.6,100.0,85.0,0.02,10.0,1.06,0.7300320754716857,1.06,0.07500000000000001,2.066258672181129,7.231905352633953,0.2261659999999987,3.5
0.6,100.0,85.0,0.0,8.0,1.06,0.7326716981131952,1.06,0.07500000000000001,1.906163075665272,6.671570764828451,0.22336799999999915,3.5
0.6,100.0,85.0,0.02166666666666667,4.0,1.2,0.6590683333333222,1.2,0.07500000000000001,1.8825637120181018,6.588972992063359,0.20911799999999917,3.5
0.6,100.0,85.0,0.06666666666666667,1.0,1.62,0.5524135802469055,1.62,0.07500000000000001,4.804434415286469,2.402217207643234,0.10509000000000002,0.5
0.6,100.0,85.0,0.01,4.0,1.2,0.6651083333333229,1.2,0.07500000000000001,2.1701689397483275,7.595591289119144,0.2018699999999992,3.5
0.6,100.0,85.0,0.04666666666666666,10.0,1.34,0.5625656716417823,1.34,0.07500000000000001,1.6761309427999143,5.866458299799699,0.24616199999999824,3.5
0.6,100.0,85.0,0.051666666666666666,2.0,1.66,0.5267626506024013,1.66,0.07500000000000001,3.9016143780029613,1.9508071890014798,0.12557400000000007,0.5
0.6,100.0,85.0,0.016666666666666666,4.0,1.38,0.6083999999999904,1.38,0.07500000000000001,1.7417098557517636,6.095984495131173,0.16040799999999977,3.5
0.6,100.0,85.0,0.018333333333333333,2.0,1.56,0.5571320512820429,1.56,0.07500000000000001,5.521255477918616,2.760627738959308,0.13087400000000027,0.5
0.6,100.0,85.0,0.05,2.0,1.6,0.5450287499999916,1.6,0.07500000000000001,4.2522947957926025,2.1261473978963004,0.1279539999999998,0.5
0.6,100.0,85.0,0.013333333333333332,1.0,1.48,0.6043081081080988,1.48,0.07500000000000001,3.2153457264976613,1.6076728632488297,0.10562400000000027,0.5
0.6,100.0,85.0,0.09166666666666666,8.0,1.36,0.6140367647058727,1.36,0.07500000000000001,1.721260162199389,6.024410567697861,0.16490999999999972,3.5
0.6,100.0,85.0,0.037,3.0,1.58,0.5517253164556876,1.58,0.07500000000000001,3.6379510045869834,1.8189755022934921,0.12827399999999983,0.5
0.6,100.0,85.0,0.04333333333333333,1.0,1.58,0.5543101265822702,1.58,0.07500000000000001,4.1801881711608395,2.0900940855804193,0.12418999999999994,0.5
0.6,100.0,85.0,0.026666666666666665,2.0,1.58,0.5324569620253085,1.58,0.07500000000000001,4.108293389604452,2.0541466948022267,0.15871800000000008,0.5
0.6,100.0,85.0,0.01,1.0,1.48,0.6025972972972882,1.48,0.07500000000000001,3.7950634229036733,1.8975317114518373,0.10815600000000013,0.5
0.6,100.0,85.0,0.07,7.0,1.34,0.5967238805970049,1.34,0.07500000000000001,1.6618342348608943,5.816419822013129,0.2003899999999995,3.5
0.6,100.0,85.0,0.05333333333333333,2.0,1.54,0.5713753246753159,1.54,0.07500000000000001,4.860486719674155,2.4302433598370765,0.12008199999999986,0.5
0.6,100.0,85.0,0.01,9.0,1.2,0.6796116666666561,1.2,0.07500000000000001,1.931251666972271,6.759380834402948,0.18446599999999955,3.5
0.6,100.0,85.0,0.01,7.0,1.24,0.6529629032257958,1.24,0.07500000000000001,1.7218618523667109,6.026516483283488,0.1903259999999996,3.5
0.6,100.0,85.0,0.03666666666666667,1.0,1.6,0.5489149999999918,1.6,0.07500000000000001,3.642794295406565,1.8213971477032829,0.1217359999999999,0.5
0.6,100.0,85.0,0.05500000000000001,1.0,1.56,0.5711730769230682,1.56,0.07500000000000001,4.586211916119968,2.293105958059983,0.10896999999999997,0.5
0.6,100.0,85.0,0.03666666666666667,1.0,1.58,0.5292443037974606,1.58,0.07500000000000001,4.151620590902389,2.075810295451195,0.1637939999999996,0.5
0.6,100.0,85.0,0.05666666666666667,2.0,1.58,0.5395329113923966,1.58,0.07500000000000001,3.8375372658974407,1.9187686329487208,0.14753799999999928,0.5
0.6,100.0,85.0,0.022000000000000002,1.0,1.6,0.5303162499999916,1.6,0.07500000000000001,5.39736069343365,2.6986803467168263,0.15149400000000018,0.5
0.6,100.0,85.0,0.031,1.0,1.54,0.5562571428571342,1.54,0.07500000000000001,4.402032617599217,2.201016308799609,0.14336399999999952,0.5
0.6,100.0,85.0,0.016666666666666666,3.0,1.56,0.5664461538461448,1.56,0.07500000000000001,3.7081900635537677,1.8540950317768845,0.11634399999999999,0.5
0.6,100.0,85.0,0.016666666666666666,6.0,1.24,0.6187564516128934,1.24,0.07500000000000001,1.9168122257584252,6.708842790154487,0.23274199999999926,3.5
0.6,100.0,85.0,0.006999999999999999,1.0,1.6,0.5539049999999913,1.6,0.07500000000000001,3.2393202286222285,1.619660114311114,0.11375200000000023,0.5
0.6,100.0,85.0,0.04,10.0,1.16,0.6656913793103338,1.16,0.07500000000000001,1.924704412347924,6.736465443217732,0.22779799999999942,3.5
0.6,100.0,85.0,0.04,6.0,1.28,0.63914999999999,1.28,0.07500000000000001,1.6168194067282606,5.658867923548914,0.18188799999999947,3.5
0.6,100.0,85.0,0.003333333333333333,4.0,1.26,0.6587206349206247,1.26,0.07500000000000001,1.761405668764415,6.16491984067545,0.17001199999999944,3.5
0.6,100.0,85.0,0.05466666666666667,1.0,1.6,0.535511249999992,1.6,0.07500000000000001,3.870209038785633,1.9351045193928165,0.1431819999999997,0.5
0.6,100.0,85.0,0.02333333333333333,7.0,1.22,0.6863262295081851,1.22,0.07500000000000001,1.8446485598938798,6.45626995962858,0.16268199999999972,3.5
0.6,100.0,85.0,0.09166666666666667,2.0,1.62,0.5104740740740666,1.62,0.07500000000000001,3.1539505785036237,1.576975289251812,0.17303199999999946,0.5
0.6,100.0,85.0,0.003333333333333333,9.0,1.14,0.6821438596491112,1.14,0.05,1.930522502142064,6.756828757497224,0.22235599999999953,3.5
0.6,100.0,85.0,0.02,6.0,1.28,0.6356046874999898,1.28,0.05,1.9513003622317449,6.829551267811108,0.18642599999999945,3.5
0.6,100.0,85.0,0.03666666666666667,7.0,1.26,0.6476269841269735,1.26,0.05,1.8430229114371413,6.450580190029995,0.18398999999999954,3.5
0.6,100.0,85.0,0.07333333333333333,1.0,1.64,0.533151219512187,1.64,0.07500000000000001,4.602567210150418,2.301283605075209,0.12563199999999985,0.5
0.6,100.0,85.0,0.06166666666666667,1.0,1.6,0.533178749999992,1.6,0.07500000000000001,3.6321048982062583,1.8160524491031287,0.14691399999999935,0.5
0.6,100.0,85.0,0.016666666666666666,2.0,1.44,0.5997041666666574,1.44,0.07500000000000001,4.196157248663864,2.0980786243319316,0.136426,0.5
0.6,100.0,85.0,0.08333333333333331,2.0,1.64,0.5157963414634066,1.64,0.07500000000000001,3.3233544277626823,1.6616772138813405,0.1540939999999992,0.5
0.6,100.0,85.0,0.011000000000000001,2.0,1.44,0.6121638888888788,1.44,0.07500000000000001,3.3679859602710485,1.6839929801355245,0.11848399999999998,0.5
0.6,100.0,85.0,0.065,2.0,1.7,0.5158247058823454,1.7,0.07500000000000001,3.57782419845171,1.7889120992258545,0.12309800000000017,0.5
0.6,100.0,85.0,0.02,12.0,1.14,0.6930473684210402,1.14,0.07500000000000001,1.8100919210546094,6.335321723691132,0.2099259999999996,3.5
0.6,100.0,85.0,0.045,1.0,1.56,0.5576999999999914,1.56,0.07500000000000001,4.945536310859734,2.4727681554298653,0.12998799999999988,0.5
0.6,100.0,85.0,0.009333333333333334,1.0,1.62,0.5378024691357947,1.62,0.07500000000000001,4.345677095655674,2.172838547827838,0.12875999999999996,0.5
0.6,100.0,85.0,0.07433333333333333,1.0,1.7,0.5220117647058747,1.7,0.07500000000000001,3.7852709603549717,1.8926354801774865,0.11257999999999994,0.5
0.6,100.0,85.0,0.013000000000000001,4.0,1.48,0.5830243243243152,1.48,0.07500000000000001,3.6133726113743183,1.8066863056871596,0.1371240000000001,0.5
0.6,100.0,85.0,0.02,1.0,1.54,0.5681844155844066,1.54,0.07500000000000001,5.283750173729795,2.6418750868648977,0.12499600000000005,0.5
0.6,100.0,85.0,0.03766666666666667,1.0,1.62,0.5505271604938189,1.62,0.07500000000000001,4.335709821865554,2.167854910932776,0.10814600000000013,0.5
0.6,100.0,85.0,0.055,2.0,1.66,0.5307108433734862,1.66,0.07500000000000001,4.5234161511287665,2.2617080755643832,0.11901999999999974,0.5
0.6,100.0,85.0,0.06366666666666668,3.0,1.62,0.5437555555555472,1.62,0.07500000000000001,3.6444373503201932,1.8222186751600968,0.11911599999999993,0.5
0.6,100.0,85.0,0.05666666666666667,1.0,1.58,0.5576126582278396,1.58,0.07500000000000001,4.092604248481092,2.046302124240546,0.11897200000000013,0.5
0.6,100.0,85.0,0.08,8.0,1.18,0.6426847457627017,1.18,0.05,1.9012850290354109,6.65449760162394,0.24163199999999935,3.5
0.6,100.0,85.0,0.05833333333333333,2.0,1.54,0.5408298701298617,1.54,0.07500000000000001,5.837653314728438,2.91882665736422,0.16712200000000016,0.5
0.6,100.0,85.0,0.022666666666666665,2.0,1.56,0.5507756410256325,1.56,0.07500000000000001,2.3463886898177706,1.1731943449088855,0.14079000000000028,0.5
0.6,100.0,85.0,0.07333333333333333,3.0,1.36,0.5920102941176382,1.36,0.05,1.9303873233887487,6.756355631860621,0.19486599999999935,3.5
0.6,100.0,85.0,0.035,1.0,1.56,0.5556910256410178,1.56,0.07500000000000001,4.066247280927284,2.033123640463642,0.13312200000000005,0.5
0.6,100.0,85.0,0.02,5.0,1.18,0.6724694915254127,1.18,0.07500000000000001,1.820330055267319,6.371155193435613,0.20648599999999928,3.5
0.6,100.0,85.0,0.01,5.0,1.28,0.6192312499999902,1.28,0.05,1.6615248900067612,5.815337115023662,0.20738399999999937,3.5
0.6,100.0,85.0,0.03333333333333333,1.0,1.68,0.5098619047618973,1.68,0.07500000000000001,3.8606708933356133,1.930335446667807,0.14343200000000014,0.5
0.6,100.0,85.0,0.006666666666666666,4.0,1.2,0.6841116666666553,1.2,0.05,2.0830668408048347,7.290733942816921,0.17906599999999964,3.5
0.6,100.0,85.0,0.09,1.0,1.6,0.5460437499999916,1.6,0.07500000000000001,3.3752113851057906,1.687605692552896,0.12632999999999955,0.5
0.6,100.0,85.0,0.06666666666666667,8.0,1.34,0.6211477611940199,1.34,0.05,1.8645982063401687,6.5260937221905895,0.16766199999999984,3.5
0.6,100.0,85.0,0.04166666666666666,1.0,1.68,0.5322619047618967,1.68,0.07500000000000001,3.860444248991813,1.9302221244959068,0.10580000000000013,0.5
0.6,100.0,85.0,0.03166666666666666,2.0,1.6,0.5439262499999917,1.6,0.07500000000000001,3.7812324142994522,1.8906162071497257,0.12971799999999958,0.5
0.6,100.0,85.0,0.016666666666666666,11.0,1.18,0.6873288135593103,1.18,0.05,1.8191573693525136,6.367050792733797,0.18895199999999954,3.5
0.6,100.0,85.0,0.07200000000000001,2.0,1.66,0.5235036144578236,1.66,0.07500000000000001,2.9918779142104572,1.4959389571052286,0.1309839999999996,0.5
0.6,100.0,85.0,0.05,1.0,1.54,0.5663636363636272,1.54,0.07500000000000001,5.726174815718515,2.863087407859257,0.12779999999999997,0.5
0.6,100.0,85.0,0.013333333333333332,5.0,1.32,0.6182242424242325,1.32,0.05,2.2328918944385316,7.815121630534859,0.18394399999999936,3.5
